Season,Week,Event ID,Commence Time,Bookmaker,Last Update,Away,Home,Market,Team / Side,Line,American Odds,Raw Implied,Pair Key,No-Vig Implied,Source URL
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetUS,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-105,0.51219512,betus|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetUS,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-115,0.53488372,betus|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,210,0.32258065,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.30990834,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-255,0.71830986,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.69009166,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,4.5,-104,0.50980392,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.48502482,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-4.5,-118,0.5412844,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.51497518,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.5,-104,0.50980392,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.5,0.48502482,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,FanDuel,2026-09-24T19:59:06Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.5,-118,0.5412844,fanduel|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.5,0.51497518,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,210,0.32258065,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.30762748,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-265,0.7260274,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.69237252,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,5.0,-112,0.52830189,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.5032247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-5.0,-109,0.5215311,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.4967753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-112,0.52830189,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5032247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetRivers,2026-09-24T19:58:14Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-109,0.5215311,betrivers|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.4967753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,207,0.3257329,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.31319911,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-250,0.71428571,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.68680089,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,4.5,-105,0.51219512,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-4.5,-115,0.53488372,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-110,0.52380952,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetOnline.ag,2026-09-24T19:58:15Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-110,0.52380952,betonlineag|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,207,0.3257329,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.31319911,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-250,0.71428571,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.68680089,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,4.5,100,0.5,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.48837209,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-4.5,-110,0.52380952,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.51162791,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-107,0.51690821,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,LowVig.ag,2026-09-24T19:59:07Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-107,0.51690821,lowvig|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,204,0.32894737,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.31631683,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-246,0.71098266,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.68368317,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,5.0,-110,0.52380952,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-5.0,-110,0.52380952,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-110,0.52380952,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,MyBookie.ag,2026-09-24T19:57:58Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-110,0.52380952,mybookieag|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,210,0.32258065,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.31111112,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-250,0.71428571,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.68888888,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,4.5,100,0.5,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.48837209,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-4.5,-110,0.52380952,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.51162791,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-110,0.52380952,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.50219491,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,BetMGM,2026-09-24T19:58:17Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-108,0.51923077,betmgm|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.49780509,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,h2h,Atlanta Falcons,,210,0.32258065,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.31111112,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,h2h,Green Bay Packers,,-250,0.71428571,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|h2h|event,0.68888888,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,spreads,Atlanta Falcons,5.5,-115,0.53488372,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,spreads,Green Bay Packers,-5.5,-105,0.51219512,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|spreads|event,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,totals,Over,43.0,-110,0.52380952,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,Bovada,2026-09-24T19:58:18Z,Atlanta Falcons,Green Bay Packers,totals,Under,43.0,-110,0.52380952,bovada|e5fbd3b3953b896b1bf897ddadb3cc4b|totals|43.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,h2h,Buffalo Bills,,-345,0.7752809,draftkings|b225458a282e140c44c45651255f2f6c|h2h|event,0.74406901,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,h2h,Los Angeles Chargers,,275,0.26666667,draftkings|b225458a282e140c44c45651255f2f6c|h2h|event,0.25593099,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,spreads,Buffalo Bills,-7.0,-115,0.53488372,draftkings|b225458a282e140c44c45651255f2f6c|spreads|event,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,spreads,Los Angeles Chargers,7.0,-105,0.51219512,draftkings|b225458a282e140c44c45651255f2f6c|spreads|event,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,totals,Over,50.5,-105,0.51219512,draftkings|b225458a282e140c44c45651255f2f6c|totals|50.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,DraftKings,2026-09-24T19:58:30Z,Los Angeles Chargers,Buffalo Bills,totals,Under,50.5,-115,0.53488372,draftkings|b225458a282e140c44c45651255f2f6c|totals|50.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,h2h,Buffalo Bills,,-370,0.78723404,fanduel|b225458a282e140c44c45651255f2f6c|h2h|event,0.7566658,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,h2h,Los Angeles Chargers,,295,0.25316456,fanduel|b225458a282e140c44c45651255f2f6c|h2h|event,0.2433342,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,spreads,Buffalo Bills,-7.5,-102,0.5049505,fanduel|b225458a282e140c44c45651255f2f6c|spreads|event,0.48071979,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,spreads,Los Angeles Chargers,7.5,-120,0.54545455,fanduel|b225458a282e140c44c45651255f2f6c|spreads|event,0.51928021,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,totals,Over,50.5,-105,0.51219512,fanduel|b225458a282e140c44c45651255f2f6c|totals|50.5,0.48916576,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,FanDuel,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,totals,Under,50.5,-115,0.53488372,fanduel|b225458a282e140c44c45651255f2f6c|totals|50.5,0.51083424,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,h2h,Buffalo Bills,,-375,0.78947368,betrivers|b225458a282e140c44c45651255f2f6c|h2h|event,0.75,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,h2h,Los Angeles Chargers,,280,0.26315789,betrivers|b225458a282e140c44c45651255f2f6c|h2h|event,0.25,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,spreads,Buffalo Bills,-7.0,-114,0.53271028,betrivers|b225458a282e140c44c45651255f2f6c|spreads|event,0.50752753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,spreads,Los Angeles Chargers,7.0,-107,0.51690821,betrivers|b225458a282e140c44c45651255f2f6c|spreads|event,0.49247247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,totals,Over,50.5,-107,0.51690821,betrivers|b225458a282e140c44c45651255f2f6c|totals|50.5,0.49247247,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetRivers,2026-09-24T19:58:14Z,Los Angeles Chargers,Buffalo Bills,totals,Under,50.5,-114,0.53271028,betrivers|b225458a282e140c44c45651255f2f6c|totals|50.5,0.50752753,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,h2h,Buffalo Bills,,-340,0.77272727,betus|b225458a282e140c44c45651255f2f6c|h2h|event,0.74344023,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,h2h,Los Angeles Chargers,,275,0.26666667,betus|b225458a282e140c44c45651255f2f6c|h2h|event,0.25655977,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,spreads,Buffalo Bills,-7.5,100,0.5,betus|b225458a282e140c44c45651255f2f6c|spreads|event,0.47826087,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,spreads,Los Angeles Chargers,7.5,-120,0.54545455,betus|b225458a282e140c44c45651255f2f6c|spreads|event,0.52173913,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,totals,Over,50.0,-110,0.52380952,betus|b225458a282e140c44c45651255f2f6c|totals|50.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
2026,3,b225458a282e140c44c45651255f2f6c,2026-09-27T17:00:00Z,BetUS,2026-09-24T19:59:06Z,Los Angeles Chargers,Buffalo Bills,totals,Under,50.0,-110,0.52380952,betus|b225458a282e140c44c45651255f2f6c|totals|50.0,0.5,https://api.the-odds-api.com/v4/sports/americanfootball_nfl
